Performance,Categories,Price,On_Sale,Capacity,Theater,Ticket_Type,Show_Duration,Address,Show_Name
"""2017-12-10T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-12T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-13T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-14T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-15T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-16T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-16T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-17T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-17T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-18T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-19T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-20T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-21T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-22T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-23T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-23T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-26T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-26T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-27T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-27T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-28T19:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,137,137,39,113,137",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-29T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-29T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-30T14:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-12-30T20:00:00-05:00""","""2017 Tony Nominees, 2017 Tony Winners, Broadway, Celebs on Stage, Drama, Plays""","39,39,89,127,113,147,147,39,113,147",true,804,"""John Golden Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""","""1hr, 30mins""","""252 West 45th Street""","""A Doll's House: Part 2"""
"""2017-08-01T19:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,75,75,49,59,119,89,149,99,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-02T14:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-02T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-03T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-04T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,125,85,75,75,127,49,59,89,165,99,75,75,49",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-05T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","59,125,85,75,75,59,127,79,165,117,99,75,75,59",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-05T14:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","250,59,125,85,75,75,127,59,79,250,165,117,99,75,75,59",true,1761,"""Broadway Theatre""","""Premium"",""Standard"",""Front Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-07T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-08T19:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-09T14:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-09T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-10T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-11T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,125,85,75,75,127,49,59,89,165,99,75,75,49",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-12T14:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","59,125,85,75,75,59,127,79,165,117,99,75,75,59",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-12T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","59,125,85,75,75,59,127,79,165,117,99,75,75,59",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-14T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-15T19:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-16T14:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
"""2017-08-16T20:00:00-04:00""","""2017 Tony Nominees, Broadway, Classics, Musicals""","49,99,99,85,75,75,49,59,89,137,149,75,49,75",true,1761,"""Broadway Theatre""","""Standard"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra""","""2hrs, 40 mins""","""1681 Broadway""","""Miss Saigon"""
